,frequency_segment,monetary_segment,recency_segment,client_id
1072,4,1,4,19692_id
1073,1,4,1,9182_id
1074,1,4,1,2488_id
1075,1,3,2,15392_id
1076,1,2,2,16936_id
1077,1,3,2,13583_id
1078,1,4,2,11886_id
1079,4,1,3,19255_id
1080,1,4,1,2939_id
1081,1,2,2,16348_id
1082,1,3,2,13420_id
1083,1,4,1,5120_id
1084,1,4,1,376_id
1085,1,4,2,13391_id
1086,1,4,1,8725_id
1087,1,4,1,8967_id
1088,1,4,1,6508_id
1089,1,4,1,1964_id
1090,1,4,2,12390_id
1091,1,3,2,15846_id
1092,2,3,2,17596_id
1093,1,4,1,3221_id
1094,1,4,1,7476_id
1095,1,4,1,5782_id
1096,1,4,1,2887_id
1097,1,4,1,10399_id
1098,3,1,3,19023_id
1099,1,3,2,17299_id
1100,1,4,1,8278_id
1101,1,4,1,6002_id
1102,1,4,1,7042_id
1103,1,4,1,4073_id
1104,1,4,1,8735_id
1105,1,4,2,10830_id
1106,1,4,1,9991_id
1107,1,4,1,2506_id
1108,1,4,1,4698_id
1109,1,4,1,826_id
1110,1,4,1,1768_id
1111,1,4,1,2956_id
1112,1,4,1,5431_id
1113,1,4,1,7533_id
1114,1,4,1,7289_id
1115,1,3,2,15468_id
1116,1,4,1,12025_id
1117,1,3,2,15352_id
1118,1,4,1,8007_id
1119,1,4,1,8092_id
1120,1,4,1,2637_id
1121,1,4,1,4521_id
1122,1,3,2,15736_id
1123,1,4,1,8262_id
1124,1,4,2,9459_id
1125,1,4,1,10517_id
1126,1,3,1,11739_id
1127,1,4,1,5696_id
1128,1,3,2,15291_id
1129,1,4,1,7038_id
1130,1,3,2,14549_id
1131,1,4,1,5112_id
1132,1,4,1,7687_id
1133,1,4,1,6379_id
1134,1,4,2,9620_id
1135,1,4,1,5801_id
1136,1,3,2,13552_id
1137,1,4,1,3225_id
1138,1,4,1,66_id
1139,1,4,1,261_id
1140,2,2,3,18302_id
1141,3,1,3,19160_id
1142,1,3,2,14966_id
1143,4,1,4,19753_id
1144,1,3,2,12554_id
1145,1,2,2,17421_id
1146,1,4,1,2076_id
1147,1,3,2,15089_id
1148,1,4,1,5716_id
1149,1,4,1,3046_id
1150,1,3,2,15554_id
1151,1,4,1,5267_id
1152,1,3,2,13361_id
1153,1,4,1,6057_id
1154,1,4,1,289_id
1155,1,4,1,7200_id
1156,1,4,1,12208_id
1157,1,4,1,2746_id
1158,4,1,3,19622_id
1159,1,4,1,8952_id
1160,1,4,1,641_id
1161,1,4,1,75_id
1162,2,2,3,18013_id
1163,1,4,1,5210_id
1164,1,3,2,11602_id
1165,1,4,1,3577_id
1166,1,4,1,4388_id
1167,1,4,1,3887_id
1168,4,1,3,19540_id
1169,1,4,1,8109_id
1170,1,4,2,9891_id
1171,1,4,1,4212_id
1172,1,4,1,7996_id
1173,1,4,1,5373_id
1174,1,3,2,15752_id
1175,3,1,3,19519_id
1176,1,4,1,326_id
1177,1,4,1,6774_id
1178,1,4,1,3409_id
1179,1,4,1,2927_id
1180,1,4,1,5237_id
1181,1,4,1,6358_id
1182,1,4,1,7186_id
1183,1,3,2,13659_id
1184,1,4,1,5790_id
1185,1,4,1,8088_id
1186,1,4,1,4952_id
1187,1,4,1,7895_id
1188,1,4,1,6481_id
1189,1,4,1,2375_id
1190,1,3,2,14679_id
1191,1,4,2,13635_id
1192,1,4,1,174_id
1193,1,4,1,8656_id
1194,1,4,1,1721_id
1195,1,4,1,4854_id
1196,4,1,3,19571_id
1197,2,3,2,17848_id
1198,1,4,1,4238_id
1199,1,4,1,4042_id
1200,1,4,1,5174_id
1201,1,4,2,11824_id
1202,2,2,2,17922_id
1203,1,4,1,8233_id
1204,1,4,1,7204_id
1205,1,2,2,17139_id
1206,4,1,3,19579_id
1207,1,4,1,485_id
1208,1,4,1,6734_id
1209,1,4,1,10038_id
1210,1,2,2,16940_id
1211,1,4,2,9342_id
1212,1,3,2,13977_id
1213,4,1,3,19383_id
1214,1,4,1,8358_id
1215,1,4,1,7451_id
1216,1,4,1,3431_id
1217,1,3,2,14800_id
1218,1,4,1,3894_id
1219,1,4,1,3376_id
1220,1,4,1,4741_id
1221,1,4,1,2247_id
1222,4,1,4,19732_id
1223,1,3,2,12626_id
1224,1,4,1,7009_id
1225,1,3,2,16179_id
1226,1,4,1,8323_id
1227,1,4,1,6877_id
1228,1,2,2,16429_id
1229,1,4,1,8447_id
1230,1,4,1,196_id
1231,1,4,1,5320_id
1232,1,3,2,16775_id
1233,1,4,1,5669_id
1234,1,4,2,11384_id
1235,2,2,2,18185_id
1236,1,4,1,6386_id
1237,1,3,2,16272_id
1238,1,3,2,15078_id
1239,1,4,1,6677_id
1240,1,4,1,4180_id
1241,1,3,2,14621_id
1242,1,3,2,13351_id
1243,1,3,2,14509_id
1244,1,4,1,8212_id
1245,1,4,1,4223_id
1246,1,3,2,13978_id
1247,1,4,1,5673_id
1248,1,4,1,1701_id
1249,1,4,1,10_id
1250,1,4,2,9077_id
1251,1,4,1,9373_id
1252,1,4,1,8057_id
1253,1,4,1,5833_id
1254,1,4,1,3895_id
1255,1,2,2,16421_id
1256,1,4,1,2108_id
1257,1,3,2,15830_id
1258,1,4,2,13799_id
1259,1,4,1,11027_id
1260,1,4,1,842_id
1261,1,3,2,12595_id
1262,1,4,1,8326_id
1263,1,4,1,7061_id
1264,1,3,2,13560_id
1265,1,3,2,14444_id
1266,1,4,1,8727_id
1267,1,4,1,187_id
1268,1,3,2,13101_id
1269,1,3,2,13661_id
1270,1,4,1,7881_id
1271,1,3,2,12133_id
1272,1,4,1,8783_id
1273,1,3,2,15826_id
1274,1,4,1,556_id
1275,1,4,2,12042_id
1276,1,4,1,1760_id
1277,2,2,2,18304_id
1278,1,4,1,739_id
1279,1,4,1,2804_id
1280,1,4,1,5616_id
1281,1,4,1,1414_id
1282,1,4,1,7785_id
1283,1,4,1,8869_id
1284,1,4,1,1936_id
1285,1,4,1,3843_id
1286,1,4,1,1353_id
1287,1,3,2,13016_id
1288,1,4,1,1796_id
1289,1,3,2,12655_id
1290,1,4,1,1476_id
1291,2,2,2,18214_id
1292,1,4,1,11561_id
1293,2,2,2,17916_id
1294,1,4,1,2410_id
1295,1,4,1,7523_id
1296,1,3,2,16510_id
1297,1,4,1,164_id
1298,1,3,2,14418_id
1299,1,4,1,8701_id
1300,1,4,1,2183_id
1301,3,1,3,19613_id
1302,1,3,2,13000_id
1303,1,4,1,6727_id
1304,1,4,1,390_id
1305,1,4,1,10405_id
1306,1,4,1,5116_id
1307,1,4,1,4309_id
1308,1,4,2,9584_id
1309,1,4,1,9394_id
1310,1,3,2,15939_id
1311,2,2,2,18067_id
1312,1,4,1,8443_id
1313,1,4,2,9900_id
1314,1,4,1,8118_id
1315,1,4,1,1925_id
1316,1,3,2,17457_id
1317,1,4,1,6966_id
1318,1,4,1,6514_id
1319,1,4,1,2943_id
1320,1,4,1,3868_id
1321,1,4,1,2084_id
1322,1,2,2,16517_id
1323,1,4,1,6645_id
1324,1,4,1,5023_id
1325,2,2,3,18449_id
1326,1,4,2,11012_id
1327,1,4,2,9976_id
1328,1,4,1,1371_id
1329,1,4,1,4915_id
1330,1,4,1,914_id
1331,1,3,2,13186_id
1332,2,2,2,17961_id
1333,1,4,1,8894_id
1334,1,3,2,14908_id
1335,1,4,1,1456_id
1336,1,4,1,629_id
1337,1,4,1,7823_id
1338,1,4,1,5148_id
1339,1,3,2,15531_id
1340,1,4,1,1588_id
1341,1,4,1,3739_id
1342,1,3,2,12151_id
1343,1,4,1,9714_id
1344,1,4,2,11327_id
1345,1,4,1,3062_id
1346,1,4,1,8545_id
1347,1,4,1,1813_id
1348,1,3,2,13308_id
1349,1,4,2,10123_id
1350,1,4,1,1277_id
1351,1,4,1,7868_id
1352,1,4,1,7442_id
1353,1,4,1,8941_id
1354,1,4,1,7047_id
1355,1,4,1,3467_id
1356,1,4,1,6131_id
1357,1,4,1,7601_id
1358,1,4,1,6872_id
1359,1,4,1,10884_id
1360,1,4,1,8274_id
1361,1,4,2,11127_id
1362,1,4,1,2366_id
1363,1,3,2,17501_id
1364,1,4,1,596_id
1365,1,4,1,8938_id
1366,1,4,1,10651_id
1367,1,4,1,4636_id
1368,1,4,1,8296_id
1369,1,4,1,6360_id
1370,1,4,1,6272_id
1371,1,4,1,97_id
1372,1,4,1,3440_id
1373,1,4,1,3436_id
1374,1,4,2,12936_id
1375,1,4,1,3628_id
1376,1,3,2,15746_id
1377,1,4,2,10820_id
1378,1,4,1,4575_id
1379,1,4,1,478_id
1380,1,4,1,7581_id
1381,1,4,2,13081_id
1382,2,2,2,18194_id
1383,1,4,1,1255_id
1384,1,4,1,2196_id
1385,1,4,1,11588_id
1386,1,4,1,11299_id
1387,1,4,1,3071_id
1388,1,4,1,7772_id
1389,1,4,1,2022_id
1390,1,3,2,14091_id
1391,1,4,1,468_id
1392,1,3,2,14982_id
1393,1,4,1,2238_id
1394,1,3,2,14974_id
1395,1,4,1,2819_id
1396,1,4,1,3953_id
1397,1,3,2,12601_id
1398,1,3,2,15495_id
1399,1,4,2,10719_id
1400,1,4,2,10002_id
1401,1,4,1,6932_id
1402,1,4,1,3961_id
1403,1,4,1,3662_id
1404,4,1,3,19534_id
1405,1,4,1,2513_id
1406,1,4,1,6696_id
1407,1,4,1,387_id
1408,2,3,2,17567_id
1409,1,4,1,3127_id
1410,1,4,1,4006_id
1411,1,3,2,12545_id
1412,1,3,2,15321_id
1413,1,4,1,6196_id
1414,1,4,1,1720_id
1415,1,4,1,4481_id
1416,1,4,1,3309_id
1417,1,4,1,4955_id
1418,1,2,2,18359_id
1419,1,4,2,12812_id
1420,1,4,1,607_id
1421,1,4,1,6164_id
1422,1,4,2,13343_id
1423,1,4,1,4430_id
1424,1,4,1,4433_id
1425,1,3,2,14461_id
1426,3,2,3,18858_id
1427,1,4,1,12254_id
1428,1,3,2,14929_id
1429,1,4,1,7322_id
1430,1,4,1,6099_id
1431,1,3,2,12630_id
1432,1,3,2,14047_id
1433,1,4,1,696_id
1434,1,3,2,15001_id
1435,1,4,1,7819_id
1436,1,4,1,1671_id
1437,1,4,2,11167_id
1438,1,4,2,10615_id
1439,4,1,4,19861_id
1440,1,4,1,5544_id
1441,1,4,1,7021_id
1442,1,4,1,4169_id
1443,1,4,1,7805_id
1444,1,4,1,12090_id
1445,1,4,1,1880_id
1446,1,4,1,8594_id
1447,2,2,3,18677_id
1448,1,4,1,123_id
1449,2,2,2,18159_id
1450,1,4,1,4034_id
1451,1,4,1,7775_id
1452,1,3,2,14197_id
1453,1,4,1,10214_id
1454,3,2,3,19528_id
1455,1,4,2,11652_id
1456,1,4,1,3056_id
1457,1,3,2,15091_id
1458,1,4,1,8033_id
1459,1,4,1,235_id
1460,1,4,2,13060_id
1461,1,4,1,8438_id
1462,1,4,1,748_id
1463,1,3,2,17419_id
1464,1,4,2,9568_id
1465,1,4,2,9663_id
1466,1,3,2,17247_id
1467,3,1,3,19598_id
1468,1,4,2,11096_id
1469,1,3,2,15567_id
1470,1,4,1,5850_id
1471,1,4,1,6103_id
1472,1,4,2,10661_id
1473,1,3,2,16000_id
1474,2,3,2,17728_id
1475,1,4,1,3265_id
1476,1,4,1,2409_id
1477,1,4,1,8201_id
1478,1,4,1,3914_id
1479,1,4,1,2798_id
1480,4,1,3,19494_id
1481,1,4,1,3971_id
1482,1,3,2,13882_id
1483,1,3,2,14910_id
1484,1,4,1,7154_id
1485,1,4,1,1214_id
1486,1,4,1,281_id
1487,1,4,1,10850_id
1488,1,3,2,14923_id
1489,4,1,3,19518_id
1490,1,4,2,10521_id
1491,1,3,2,17171_id
1492,1,4,1,1570_id
1493,1,4,2,9579_id
1494,1,3,2,12446_id
1495,1,4,1,3643_id
1496,1,4,1,3734_id
1497,1,4,1,1814_id
1498,1,4,1,4315_id
1499,1,4,1,5338_id
1500,1,4,1,7505_id
1501,1,4,1,7711_id
1502,1,4,1,6289_id
1503,1,4,1,7431_id
1504,1,4,1,862_id
1505,1,4,1,1793_id
1506,1,3,2,13320_id
1507,2,3,3,17792_id
1508,1,3,2,16162_id
1509,1,2,2,17502_id
1510,1,4,2,12503_id
1511,1,4,1,4929_id
1512,1,4,1,7504_id
1513,1,3,2,15072_id
1514,1,4,1,8835_id
1515,1,4,1,2458_id
1516,1,4,2,10297_id
1517,1,4,1,7119_id
1518,1,4,1,9074_id
1519,1,3,2,14264_id
1520,1,2,2,17314_id
1521,1,4,1,7789_id
1522,1,4,1,6881_id
1523,1,3,2,14208_id
1524,1,4,1,3717_id
1525,2,2,2,18325_id
1526,1,4,1,6051_id
1527,1,4,1,4857_id
1528,1,2,2,17396_id
1529,1,4,2,13885_id
1530,1,3,2,15571_id
1531,1,4,1,2071_id
1532,1,4,1,1173_id
1533,1,4,2,12145_id
1534,2,2,2,17737_id
1535,1,2,2,16998_id
1536,1,3,2,15873_id
1537,3,2,3,18878_id
1538,1,4,1,3320_id
1539,1,4,2,9980_id
1540,1,4,2,11153_id
1541,1,3,2,15518_id
1542,1,3,2,13911_id
1543,1,4,1,2601_id
1544,1,4,1,1910_id
1545,1,4,1,2758_id
1546,1,3,2,15602_id
1547,2,2,3,17626_id
1548,1,3,2,14952_id
1549,1,4,2,10565_id
1550,1,4,1,7584_id
1551,1,4,1,5799_id
1552,1,4,1,4866_id
1553,1,4,1,5297_id
1554,1,4,1,8286_id
1555,3,2,3,18673_id
1556,1,3,2,12402_id
1557,1,4,1,857_id
1558,1,3,2,15974_id
1559,1,4,1,3284_id
1560,1,4,1,7793_id
1561,1,3,2,13213_id
1562,1,4,1,6267_id
1563,3,1,3,19047_id
1564,3,1,3,19041_id
1565,1,4,1,3743_id
1566,1,4,1,2683_id
1567,1,4,1,8232_id
1568,1,4,1,2815_id
1569,1,4,2,10953_id
1570,1,4,1,5915_id
1571,1,4,1,5161_id
1572,1,4,1,1571_id
1573,1,3,2,13487_id
1574,1,3,2,13126_id
1575,1,4,1,7336_id
1576,1,4,2,10534_id
1577,1,4,1,5621_id
1578,1,4,2,13141_id
1579,1,4,1,4408_id
1580,1,4,1,784_id
1581,1,4,1,7389_id
1582,1,4,1,3506_id
1583,1,4,1,1651_id
1584,1,4,1,6644_id
1585,1,4,2,10149_id
1586,1,4,1,7631_id
1587,1,4,1,1123_id
1588,1,4,1,3157_id
1589,1,4,1,1807_id
1590,1,4,1,3727_id
1591,1,2,2,17405_id
1592,1,4,1,10843_id
1593,1,3,2,17265_id
1594,1,4,2,12045_id
1595,1,4,1,7470_id
1596,1,4,2,10075_id
1597,1,4,1,315_id
1598,1,4,1,6959_id
1599,1,3,2,12408_id
1600,1,2,2,17267_id
1601,1,3,2,16871_id
1602,1,4,1,385_id
1603,1,4,1,9092_id
1604,1,4,2,10745_id
1605,1,4,2,13921_id
1606,1,3,2,12623_id
1607,1,4,1,6243_id
1608,1,4,1,3365_id
1609,1,4,1,8881_id
1610,1,4,1,5848_id
1611,1,4,1,2277_id
1612,1,3,2,12754_id
1613,1,3,2,11683_id
1614,1,3,2,15410_id
1615,1,4,1,9586_id
1616,1,4,2,13232_id
1617,1,4,1,383_id
1618,1,4,2,9126_id
1619,1,4,1,10301_id
1620,1,4,1,5958_id
1621,1,3,2,15901_id
1622,1,3,2,14036_id
1623,1,4,1,6227_id
1624,1,4,1,1283_id
1625,1,4,1,3776_id
1626,1,4,2,9420_id
1627,1,3,2,16005_id
1628,1,4,1,2032_id
1629,1,4,1,2836_id
1630,1,4,1,899_id
1631,4,1,3,19653_id
1632,1,4,2,10076_id
1633,1,4,1,10585_id
1634,1,3,2,12178_id
1635,1,3,1,12299_id
1636,1,3,2,15184_id
1637,1,3,2,13585_id
1638,1,4,1,8942_id
1639,1,3,2,11859_id
1640,1,3,2,13113_id
1641,2,2,2,17842_id
1642,1,4,1,7305_id
1643,1,3,2,12824_id
1644,1,4,1,5573_id
1645,1,3,2,12943_id
1646,1,3,2,16004_id
1647,1,3,2,12488_id
1648,1,3,2,15859_id
1649,1,4,1,3389_id
1650,2,2,2,17988_id
1651,1,4,1,3927_id
1652,1,4,1,4556_id
1653,1,3,2,14345_id
1654,1,4,1,1047_id
1655,1,3,2,16328_id
1656,1,4,1,8273_id
1657,1,4,1,8226_id
1658,1,4,1,4471_id
1659,1,4,1,4325_id
1660,1,4,1,5150_id
1661,1,4,1,8824_id
1662,1,4,1,5151_id
1663,1,4,1,5715_id
1664,2,2,3,18326_id
1665,1,2,2,17041_id
1666,2,2,2,18457_id
1667,1,3,2,12008_id
1668,1,4,1,10478_id
1669,1,4,1,10618_id
1670,1,4,1,11045_id
1671,1,4,1,4362_id
1672,1,4,1,1790_id
1673,1,4,1,869_id
1674,1,4,1,586_id
1675,1,4,1,8520_id
1676,1,4,1,8811_id
1677,1,4,1,9739_id
1678,3,2,3,18839_id
1679,1,3,2,15225_id
1680,1,2,2,17338_id
1681,1,3,2,12515_id
1682,1,3,2,14633_id
1683,1,3,2,17417_id
1684,1,4,1,515_id
1685,1,4,1,2789_id
1686,1,4,1,169_id
1687,1,4,1,6835_id
1688,1,4,1,10258_id
1689,1,4,1,2190_id
1690,1,4,1,850_id
1691,1,3,2,15233_id
1692,2,2,2,17936_id
1693,1,2,2,16968_id
1694,1,4,1,354_id
1695,1,3,2,14440_id
1696,1,4,1,588_id
1697,1,3,2,15175_id
1698,1,4,1,4534_id
1699,1,4,1,2869_id
1700,1,3,2,12589_id
1701,3,1,3,19244_id
1702,1,4,2,9427_id
1703,4,1,3,19162_id
1704,3,1,3,19088_id
1705,1,4,1,2611_id
1706,1,3,2,14339_id
1707,1,4,1,3576_id
1708,1,4,2,11791_id
1709,1,3,2,14013_id
1710,1,4,1,1613_id
1711,1,4,1,5552_id
1712,1,4,1,1219_id
1713,1,3,2,15239_id
1714,1,3,2,13297_id
1715,1,3,2,15927_id
1716,1,3,2,15701_id
1717,1,4,1,2614_id
1718,1,4,1,6653_id
1719,2,2,3,17878_id
1720,1,4,2,11666_id
1721,1,4,1,2919_id
1722,1,3,2,14024_id
1723,1,4,1,10629_id
1724,1,4,1,11125_id
1725,1,4,1,2816_id
1726,1,4,1,213_id
1727,2,2,2,17869_id
1728,1,4,1,334_id
1729,1,4,1,2221_id
1730,1,4,1,11947_id
1731,1,4,1,4733_id
1732,1,4,1,5141_id
1733,1,3,2,14825_id
1734,1,3,2,13226_id
1735,1,3,2,12487_id
1736,1,4,1,9762_id
1737,1,4,1,8106_id
1738,1,3,2,15776_id
1739,1,4,1,4709_id
1740,1,4,1,5044_id
1741,1,4,1,5357_id
1742,1,4,1,5421_id
1743,1,4,1,10826_id
1744,4,1,4,19714_id
1745,1,4,1,5641_id
1746,1,4,1,585_id
1747,1,4,1,1558_id
1748,1,4,1,457_id
1749,1,4,2,9591_id
1750,1,4,1,6815_id
1751,1,4,1,2955_id
1752,1,4,1,6637_id
1753,1,3,2,13670_id
1754,1,4,2,10955_id
1755,1,4,1,2750_id
1756,1,4,1,4878_id
1757,1,2,2,17293_id
1758,1,4,1,9915_id
1759,1,4,2,9060_id
1760,1,4,1,651_id
1761,1,4,2,13224_id
1762,1,4,1,2766_id
1763,1,3,2,14626_id
1764,2,2,3,18085_id
1765,1,3,2,13385_id
1766,1,4,2,13793_id
1767,1,4,1,5079_id
1768,1,4,1,1405_id
1769,1,3,2,15668_id
1770,1,4,1,1116_id
1771,1,3,2,14547_id
1772,1,3,2,16100_id
1773,1,3,2,11703_id
1774,1,4,1,8775_id
1775,1,4,1,1817_id
1776,1,4,1,1000_id
1777,1,3,2,14529_id
1778,1,4,1,1011_id
1779,1,2,2,16303_id
1780,1,4,1,783_id
1781,1,4,1,2944_id
1782,1,3,2,12493_id
1783,1,4,1,8420_id
1784,1,4,1,7446_id
1785,1,4,1,8376_id
1786,4,1,4,19675_id
1787,2,2,2,18076_id
1788,1,4,1,8501_id
1789,1,3,2,14348_id
1790,1,4,1,9413_id
1791,1,4,1,2780_id
1792,1,3,2,14447_id
1793,1,2,2,17462_id
1794,1,4,1,8050_id
1795,1,3,2,16643_id
1796,1,3,2,15532_id
1797,1,4,1,4619_id
1798,1,4,2,12614_id
1799,1,4,1,9370_id
1800,1,4,2,11488_id
1801,1,4,1,6055_id
1802,1,4,1,3589_id
1803,1,3,2,13611_id
1804,1,4,2,11518_id
1805,1,3,2,15280_id
1806,2,2,2,18202_id
1807,1,3,2,15879_id
1808,1,4,1,9597_id
1809,1,4,1,6197_id
1810,1,3,2,13197_id
1811,1,4,1,3447_id
1812,1,4,1,2612_id
1813,1,4,1,1484_id
1814,1,3,2,15146_id
1815,1,4,2,14110_id
1816,4,1,3,19593_id
1817,1,4,1,5562_id
1818,1,4,1,1518_id
1819,1,4,2,13188_id
1820,1,3,2,16867_id
1821,1,4,1,1512_id
1822,2,2,2,17826_id
1823,1,4,1,1915_id
1824,1,4,2,12538_id
1825,1,4,1,4332_id
1826,1,4,1,1561_id
1827,1,3,2,15639_id
1828,1,3,2,15449_id
1829,4,1,4,19897_id
1830,1,4,1,4365_id
1831,1,4,1,335_id
1832,1,4,1,10725_id
1833,1,4,1,809_id
1834,1,4,1,682_id
1835,1,4,1,5074_id
1836,3,2,3,18913_id
1837,1,4,2,12766_id
1838,1,3,2,12817_id
1839,2,2,3,18936_id
1840,1,4,1,980_id
1841,1,4,1,7611_id
1842,1,4,1,5779_id
1843,1,2,2,17435_id
1844,1,4,2,9320_id
1845,1,4,1,44_id
1846,1,4,2,10278_id
1847,1,4,1,654_id
1848,1,4,1,6940_id
1849,1,4,1,4802_id
1850,1,4,1,4797_id
1851,3,2,3,18665_id
1852,1,3,2,15327_id
1853,1,4,1,5158_id
1854,1,4,1,12214_id
1855,1,4,1,5303_id
1856,1,4,1,8168_id
1857,1,4,2,9589_id
1858,1,4,1,7240_id
1859,3,2,3,18792_id
1860,4,1,3,19403_id
1861,1,4,1,6093_id
1862,1,3,2,14085_id
1863,1,2,2,16279_id
1864,1,4,1,4729_id
1865,1,3,2,15940_id
1866,1,4,2,11110_id
1867,2,3,2,17615_id
1868,1,4,1,10015_id
1869,1,4,1,4117_id
1870,2,3,2,17651_id
1871,1,4,1,7913_id
1872,1,4,1,7722_id
1873,1,4,1,2600_id
1874,4,1,4,19777_id
1875,1,4,1,482_id
1876,2,2,3,18637_id
1877,1,4,1,5223_id
1878,1,4,1,2015_id
1879,1,4,1,4359_id
1880,1,4,1,6850_id
1881,1,3,2,12325_id
1882,1,3,2,11766_id
1883,1,4,1,7787_id
1884,1,3,2,11771_id
1885,3,2,3,18873_id
1886,1,4,1,3060_id
1887,1,3,2,15328_id
1888,1,4,1,821_id
1889,1,4,2,9483_id
1890,1,4,2,13950_id
1891,3,1,3,19197_id
1892,1,4,2,12618_id
1893,1,4,2,9866_id
1894,1,3,1,12124_id
1895,1,4,1,2607_id
1896,1,4,1,4478_id
1897,1,4,1,2383_id
1898,1,4,1,2089_id
1899,1,4,1,3959_id
1900,1,3,2,17291_id
1901,1,2,2,17443_id
1902,1,4,1,6177_id
1903,1,3,2,14449_id
1904,1,3,2,16110_id
1905,1,3,2,15420_id
1906,1,4,1,1017_id
1907,1,4,1,6821_id
1908,1,4,2,13551_id
1909,1,4,1,3391_id
1910,1,4,1,6235_id
1911,1,3,2,13962_id
1912,1,4,1,11864_id
1913,1,4,1,8285_id
1914,2,2,2,18343_id
1915,1,4,2,10885_id
1916,1,4,1,10138_id
1917,1,4,1,3543_id
1918,1,4,2,9176_id
1919,1,3,2,13703_id
1920,1,4,1,3032_id
1921,1,4,1,2689_id
1922,1,4,1,6090_id
1923,4,1,3,19587_id
1924,1,4,1,3393_id
1925,1,4,1,7976_id
1926,1,4,1,1911_id
1927,1,4,1,5465_id
1928,1,4,1,4204_id
1929,1,3,2,15372_id
1930,1,4,1,6064_id
1931,1,4,1,1496_id
1932,1,4,1,6998_id
1933,1,4,1,4399_id
1934,1,4,1,1869_id
1935,1,4,1,6799_id
1936,1,4,1,4093_id
1937,1,4,2,9099_id
1938,1,4,1,9292_id
1939,1,4,1,3138_id
1940,1,4,1,7184_id
1941,1,3,2,17397_id
1942,1,3,2,13417_id
1943,1,4,1,4646_id
1944,1,3,2,13994_id
1945,1,2,2,17201_id
1946,1,3,2,14816_id
1947,1,4,1,9166_id
1948,1,4,1,3621_id
1949,1,4,1,3678_id
1950,1,4,1,7852_id
1951,1,4,1,3480_id
1952,1,4,1,1330_id
1953,1,4,2,11134_id
1954,3,2,3,18571_id
1955,1,4,1,6228_id
1956,1,3,2,16151_id
1957,1,4,1,1762_id
1958,1,4,2,10896_id
1959,1,4,1,5875_id
1960,1,4,1,6388_id
1961,1,4,1,11777_id
1962,1,4,1,727_id
1963,1,4,1,173_id
1964,1,4,1,1088_id
1965,1,4,1,10683_id
1966,1,3,2,15100_id
1967,1,4,2,13008_id
1968,1,4,1,389_id
1969,1,4,1,1611_id
1970,2,2,3,18683_id
1971,1,4,1,2650_id
1972,1,4,1,11319_id
1973,3,1,3,19583_id
1974,1,4,1,1907_id
1975,1,4,1,1660_id
1976,1,4,1,639_id
1977,1,4,1,488_id
1978,1,3,2,14432_id
1979,1,4,1,5066_id
1980,1,4,1,6068_id
1981,1,3,2,17538_id
1982,1,4,1,13_id
1983,1,4,1,1249_id
1984,1,4,1,1753_id
1985,1,4,1,4805_id
1986,1,4,1,4058_id
1987,3,1,3,19454_id
1988,1,4,1,8639_id
1989,1,2,2,16819_id
1990,1,4,1,8945_id
1991,1,2,2,17475_id
1992,1,3,2,16903_id
1993,1,4,2,11634_id
1994,1,4,1,2456_id
1995,1,3,2,12512_id
1996,1,4,1,3760_id
1997,1,3,2,13080_id
1998,1,3,2,17422_id
1999,1,4,1,6231_id
2000,1,4,2,11335_id
2001,1,4,1,1559_id
2002,1,4,2,13133_id
2003,1,4,1,2714_id
2004,1,4,1,2355_id
2005,1,4,1,4983_id
2006,1,4,1,2659_id
2007,1,4,1,10458_id
2008,1,3,2,13154_id
2009,1,2,2,17301_id
2010,1,4,1,614_id
2011,1,4,1,1334_id
2012,2,3,2,17546_id
2013,1,3,2,13430_id
2014,3,2,3,18689_id
2015,1,4,1,6866_id
2016,1,3,2,14241_id
2017,1,3,2,16533_id
2018,1,4,1,2441_id
2019,1,4,1,8098_id
2020,1,4,1,7029_id
2021,1,4,1,8580_id
2022,1,3,2,12891_id
2023,1,2,2,16764_id
2024,1,4,1,6704_id
2025,1,4,2,11142_id
2026,1,3,2,13050_id
2027,1,4,2,13972_id
2028,1,4,1,1009_id
2029,1,2,2,16405_id
2030,1,4,1,3658_id
2031,1,4,1,241_id
2032,1,4,1,4182_id
2033,1,4,1,10328_id
2034,1,4,1,3706_id
2035,1,4,1,5059_id
2036,1,4,1,1112_id
2037,1,4,2,10956_id
2038,1,4,1,5371_id
2039,1,4,1,8723_id
2040,1,4,2,9514_id
2041,1,3,2,12800_id
2042,1,4,1,7036_id
2043,1,4,2,9226_id
2044,1,4,1,5784_id
2045,1,4,1,1027_id
2046,1,4,2,13498_id
2047,1,4,1,994_id
2048,1,4,2,10395_id
2049,1,4,1,2993_id
2050,1,4,1,3537_id
2051,1,4,1,6832_id
2052,1,4,1,2581_id
2053,1,4,2,10407_id
2054,1,4,1,2376_id
2055,1,3,2,15144_id
2056,1,3,2,16191_id
2057,1,4,2,10286_id
2058,1,3,2,13464_id
2059,1,4,1,7178_id
2060,3,1,3,19604_id
2061,1,2,2,17176_id
2062,1,4,1,5057_id
2063,3,2,3,18918_id
2064,1,4,1,386_id
2065,1,4,1,2085_id
2066,1,4,1,2524_id
2067,1,4,1,6827_id
2068,1,4,1,7729_id
2069,1,4,2,10717_id
2070,1,3,1,12035_id
2071,1,4,1,3065_id
2072,1,4,1,5134_id
2073,1,4,1,3254_id
2074,1,4,1,4303_id
